movieId,title,genres,rating,genre,year_y,score,director,writer,star,country,company
99087,playing for keeps,Comedy|Romance,PG-13,Comedy,1986,4.2,Bob Weinstein,Bob Weinstein,Daniel Jordano,United States,Miramax
99087,playing for keeps,Comedy|Romance,PG-13,Comedy,2012,5.7,Gabriele Muccino,Robbie Fox,Gerard Butler,United States,Eclectic Pictures
99112,jack reacher,Action|Crime|Thriller,PG-13,Action,2012,7.0,Christopher McQuarrie,Lee Child,Tom Cruise,United States,Paramount Pictures
99114,django unchained,Action|Drama|Western,R,Drama,2012,8.4,Quentin Tarantino,Quentin Tarantino,Jamie Foxx,United States,The Weinstein Company
99117,this is 40,Drama,R,Comedy,2012,6.2,Judd Apatow,Judd Apatow,Paul Rudd,United States,Apatow Productions
99415,parental guidance,Comedy,PG,Comedy,2012,6.0,Andy Fickman,Lisa Addario,Billy Crystal,United States,Twentieth Century Fox
99437,john dies at the end,Comedy|Fantasy|Horror,R,Comedy,2012,6.4,Don Coscarelli,Don Coscarelli,Chase Williamson,United States,M3 Alliance
99574,promised land,Drama,R,Drama,1987,5.7,Michael Hoffman,Michael Hoffman,Jason Gedrick,United States,Great American Films Limited Partnership
99574,promised land,Drama,R,Drama,2012,6.6,Gus Van Sant,John Krasinski,Matt Damon,United States,Focus Features
99728,gangster squad,Action|Crime|Drama,R,Action,2013,6.7,Ruben Fleischer,Will Beall,Sean Penn,United States,Warner Bros.
99917,upstream color,Romance|Sci-Fi|Thriller,Not Rated,Drama,2013,6.7,Shane Carruth,Shane Carruth,Amy Seimetz,United States,erbp
100083,movie 43,Comedy,R,Comedy,2013,4.3,Directors,Rocky Russo,Emma Stone,United States,Relativity Media
100159,sightseers,Comedy,Not Rated,Adventure,2012,6.5,Ben Wheatley,Alice Lowe,Alice Lowe,United Kingdom,StudioCanal
100163,hansel & gretel: witch hunters,Action|Fantasy|Horror|IMAX,R,Action,2013,6.1,Tommy Wirkola,Tommy Wirkola,Jeremy Renner,United States,Paramount Pictures
100302,upside down,Drama|Romance|Sci-Fi,PG-13,Drama,2012,6.4,Juan Solanas,Juan Solanas,Jim Sturgess,Canada,Upside Down Films
100326,stand up guys,Comedy|Crime,R,Comedy,2012,6.5,Fisher Stevens,Noah Haidle,Al Pacino,United States,Lionsgate
100383,side effects,Crime|Drama|Mystery|Thriller,R,Crime,2013,7.1,Steven Soderbergh,Scott Z. Burns,Rooney Mara,United States,Endgame Entertainment
100390,identity thief,Comedy|Crime,R,Comedy,2013,5.7,Seth Gordon,Craig Mazin,Jason Bateman,United States,Aggregate Films
100527,safe haven,Drama|Mystery|Romance,PG-13,Drama,2013,6.7,Lasse Hallström,Dana Stevens,Julianne Hough,United States,Relativity Media
100579,universal soldier: day of reckoning,Action|Sci-Fi|Thriller,R,Action,2012,5.0,John Hyams,John Hyams,Jean-Claude Van Damme,United States,Foresight Unlimited
100611,escape from planet earth,Adventure|Animation|Comedy|Sci-Fi,PG,Animation,2012,5.9,Cal Brunker,Bob Barlen,Brendan Fraser,United States,Blue Yonder Films
100714,before midnight,Drama|Romance,R,Drama,2013,7.9,Richard Linklater,Richard Linklater,Ethan Hawke,United States,Faliro House Productions
100737,snitch,Action|Drama|Thriller,PG-13,Action,2013,6.4,Ric Roman Waugh,Justin Haythe,Dwayne Johnson,United States,Exclusive Media Group
100810,dark skies,Horror|Sci-Fi|Thriller,PG-13,Horror,2013,6.3,Scott Stewart,Scott Stewart,Keri Russell,United States,Alliance Films
101025,jack the giant slayer,Adventure|Fantasy|IMAX,PG-13,Adventure,2013,6.2,Bryan Singer,Darren Lemke,Nicholas Hoult,United Kingdom,New Line Cinema
101076,g.i. joe: retaliation,Action|Adventure|Sci-Fi|Thriller|IMAX,PG-13,Action,2013,5.8,Jon M. Chu,Rhett Reese,Dwayne Johnson,United States,Paramount Pictures
101088,stoker,Drama|Mystery|Thriller,R,Drama,2013,6.8,Park Chan-Wook,Wentworth Miller,Mia Wasikowska,United Kingdom,Fox Searchlight Pictures
101112,oz the great and powerful,Action|Adventure|Fantasy|IMAX,PG,Adventure,2013,6.3,Sam Raimi,Mitchell Kapner,James Franco,United States,Walt Disney Pictures
101362,olympus has fallen,Action|Thriller,R,Action,2013,6.5,Antoine Fuqua,Creighton Rothenberger,Gerard Butler,United States,Millennium Films
101739,evil dead,Horror,R,Horror,2013,6.5,Fede Alvarez,Fede Alvarez,Jane Levy,United States,TriStar Pictures
101741,trance,Crime|Thriller,R,Crime,2013,6.9,Danny Boyle,Joe Ahearne,James McAvoy,United Kingdom,Pathé
101864,oblivion,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,7.0,Joseph Kosinski,Karl Gajdusek,Tom Cruise,United States,Universal Pictures
101895,42,Drama,PG-13,Biography,2013,7.5,Brian Helgeland,Brian Helgeland,Chadwick Boseman,United States,Warner Bros.
101973,disconnect,Drama|Thriller,R,Drama,2012,7.5,Henry Alex Rubin,Andrew Stern,Jason Bateman,United States,LD Entertainment
102033,pain & gain,Action|Comedy|Crime,R,Action,2013,6.4,Michael Bay,Christopher Markus,Mark Wahlberg,United States,Paramount Pictures
102123,this is the end,Action|Comedy,R,Comedy,2013,6.6,Evan Goldberg,Seth Rogen,James Franco,United States,Columbia Pictures
102125,iron man 3,Action|Sci-Fi|Thriller|IMAX,PG-13,Action,2013,7.1,Shane Black,Drew Pearce,Robert Downey Jr.,United States,Marvel Studios
102194,mud,Adventure|Crime|Drama,PG-13,Drama,2012,7.4,Jeff Nichols,Jeff Nichols,Matthew McConaughey,United States,Lionsgate
102445,star trek into darkness,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,7.7,J.J. Abrams,Roberto Orci,Chris Pine,United States,Paramount Pictures
102684,only god forgives,Drama|Thriller,R,Action,2013,5.7,Nicolas Winding Refn,Nicolas Winding Refn,Ryan Gosling,Denmark,Space Rocket Nation
102720,epic,Adventure|Animation|Fantasy,PG,Animation,2013,6.7,Chris Wedge,James V. Hart,Amanda Seyfried,United States,Twentieth Century Fox Animation
102800,frances ha,Comedy|Drama,R,Comedy,2012,7.5,Noah Baumbach,Noah Baumbach,Greta Gerwig,United States,Pine District Pictures
102880,after earth,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,4.8,M. Night Shyamalan,Gary Whitta,Jaden Smith,United States,Columbia Pictures
102903,now you see me,Crime|Mystery|Thriller,PG-13,Crime,2013,7.2,Louis Leterrier,Ed Solomon,Jesse Eisenberg,United States,Summit Entertainment
103042,man of steel,Action|Adventure|Fantasy|Sci-Fi|IMAX,PG-13,Action,2013,7.0,Zack Snyder,David S. Goyer,Henry Cavill,United States,Warner Bros.
103141,monsters university,Adventure|Animation|Comedy,G,Animation,2013,7.2,Dan Scanlon,Dan Scanlon,Billy Crystal,United States,Walt Disney Pictures
103219,maniac,Horror|Thriller,Not Rated,Horror,2012,6.1,Franck Khalfoun,Alexandre Aja,Elijah Wood,France,La Petite Reine
103228,pacific rim,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,6.9,Guillermo del Toro,Travis Beacham,Idris Elba,United States,Warner Bros.
103249,world war z,Action|Drama|Horror|IMAX,PG-13,Action,2013,7.0,Marc Forster,Matthew Michael Carnahan,Brad Pitt,United States,Paramount Pictures
103253,elysium,Action|Drama|Sci-Fi|IMAX,R,Action,2013,6.6,Neill Blomkamp,Neill Blomkamp,Matt Damon,United States,TriStar Pictures
103335,despicable me 2,Animation|Children|Comedy|IMAX,PG,Animation,2013,7.3,Pierre Coffin,Cinco Paul,Steve Carell,United States,Universal Pictures
103339,white house down,Action|Drama|Thriller|IMAX,PG-13,Action,2013,6.3,Roland Emmerich,James Vanderbilt,Channing Tatum,United States,Columbia Pictures
103449,passion,Crime|Drama|Mystery|Thriller,R,Adventure,2012,5.3,Brian De Palma,Brian De Palma,Rachel McAdams,France,SBS Productions
103483,v/h/s/2,Horror|Thriller,R,Horror,2013,6.0,Directors,Simon Barrett,Lawrence Michael Levine,United States,The Collective Studios
103539,the spectacular now,Comedy|Drama|Romance,R,Comedy,2013,7.1,James Ponsoldt,Scott Neustadter,Miles Teller,United States,Andrew Lauren Productions
103609,class act,Comedy,PG-13,Comedy,1992,6.1,Randall Miller,Michael Swerdlick,Christopher Reid,United States,Warner Bros.
103624,fruitvale station,Drama,R,Biography,2013,7.5,Ryan Coogler,Ryan Coogler,Michael B. Jordan,United States,Forest Whitaker's Significant Productions
103655,r.i.p.d.,Action|Comedy|Fantasy,PG-13,Action,2013,5.6,Robert Schwentke,Phil Hay,Ryan Reynolds,United States,Universal Pictures
103755,turbo,Adventure|Animation|Children|Comedy|Fantasy,PG,Animation,2013,6.4,David Soren,Darren Lemke,Ryan Reynolds,United States,DreamWorks Animation
103810,red 2,Action|Comedy|Crime|Thriller,PG-13,Action,2013,6.6,Dean Parisot,Jon Hoeber,Bruce Willis,United States,Summit Entertainment
103883,2 guns,Action|Comedy|Crime,R,Action,2013,6.7,Baltasar Kormákur,Blake Masters,Denzel Washington,United States,Universal Pictures
103980,blue jasmine,Drama,PG-13,Comedy,2013,7.3,Woody Allen,Woody Allen,Cate Blanchett,United States,Gravier Productions
104074,percy jackson: sea of monsters,Adventure|Children|Fantasy,PG,Adventure,2013,5.8,Thor Freudenthal,Marc Guggenheim,Logan Lerman,United States,Fox 2000 Pictures
104129,man of tai chi,Action|IMAX,R,Action,2013,6.1,Keanu Reeves,Michael G. Cooney,Tiger Hu Chen,United States,China Film Group Corporation (CFGC)
104211,we're the millers,Comedy|Crime,R,Comedy,2013,7.0,Rawson Marshall Thurber,Bob Fisher,Jason Sudeikis,United States,New Line Cinema
104218,grown ups 2,Comedy,PG-13,Comedy,2013,5.4,Dennis Dugan,Fred Wolf,Adam Sandler,United States,Columbia Pictures
104241,kick-ass 2,Action|Comedy|Crime,R,Action,2013,6.5,Jeff Wadlow,Jeff Wadlow,Aaron Taylor-Johnson,United Kingdom,Universal Pictures
104243,riddick,Action|Sci-Fi|Thriller|IMAX,R,Action,2013,6.4,David Twohy,David Twohy,Vin Diesel,Canada,Riddick Canada Productions
104245,planes,Adventure|Animation|Comedy,PG,Animation,2013,5.7,Klay Hall,John Lasseter,Carlos Alazraqui,United States,Prana Studios
104303,jobs,Drama,PG-13,Biography,2013,6.0,Joshua Michael Stern,Matt Whiteley,Ashton Kutcher,United States,Open Road Films (II)
104337,lee daniels' the butler,Drama,PG-13,Biography,2013,7.2,Lee Daniels,Danny Strong,Forest Whitaker,United States,Follow Through Productions
104339,in a world...,Comedy,R,Comedy,2013,6.7,Lake Bell,Lake Bell,Lake Bell,United States,3311 Productions
104374,about time,Drama|Fantasy|Romance,R,Comedy,2013,7.8,Richard Curtis,Richard Curtis,Domhnall Gleeson,United Kingdom,Translux
104457,you're next,Horror|Thriller,R,Horror,2011,6.6,Adam Wingard,Simon Barrett,Sharni Vinson,United States,Snoot Entertainment
104760,getaway,Action|Crime,PG-13,Action,2013,4.4,Courtney Solomon,Sean Finegan,Ethan Hawke,United States,After Dark Films
104841,gravity,Action|Sci-Fi|IMAX,PG-13,Drama,2013,7.7,Alfonso Cuarón,Alfonso Cuarón,Sandra Bullock,United Kingdom,Warner Bros.
104863,what if,Comedy|Drama|Romance,PG-13,Comedy,2013,6.8,Michael Dowse,Elan Mastai,Daniel Radcliffe,Canada,No Trace Camping
104879,prisoners,Drama|Mystery|Thriller,R,Crime,2013,8.1,Denis Villeneuve,Aaron Guzikowski,Hugh Jackman,United States,Alcon Entertainment
104906,austenland,Comedy|Romance,PG-13,Comedy,2013,6.3,Jerusha Hess,Jerusha Hess,Keri Russell,United Kingdom,Fickle Fish Films
104908,insidious: chapter 2,Horror|Thriller,PG-13,Horror,2013,6.6,James Wan,Leigh Whannell,Patrick Wilson,United States,FilmDistrict
104944,short term 12,Drama,R,Drama,2013,8.0,Destin Daniel Cretton,Destin Daniel Cretton,Brie Larson,United States,Animal Kingdom
105197,nebraska,Adventure|Drama,R,Adventure,2013,7.7,Alexander Payne,Bob Nelson,Bruce Dern,United States,Paramount Vantage
105211,enough said,Comedy|Drama|Romance,PG-13,Comedy,2013,7.0,Nicole Holofcener,Nicole Holofcener,Julia Louis-Dreyfus,United States,Fox Searchlight Pictures
105213,don jon,Comedy|Drama|Romance,R,Comedy,2013,6.5,Joseph Gordon-Levitt,Joseph Gordon-Levitt,Joseph Gordon-Levitt,United States,Voltage Pictures
105351,runner runner,Crime|Drama|Thriller,R,Crime,2013,5.6,Brad Furman,Brian Koppelman,Ben Affleck,United States,New Regency Productions
105468,cloudy with a chance of meatballs 2,Animation|Children|Comedy|Fantasy,PG,Animation,2013,6.4,Cody Cameron,Erica Rivinoja,Bill Hader,United States,Columbia Pictures
105504,captain phillips,Adventure|Drama|Thriller|IMAX,PG-13,Adventure,2013,7.8,Paul Greengrass,Billy Ray,Tom Hanks,United States,Scott Rudin Productions
105593,filth,Comedy|Crime|Drama,R,Comedy,2013,7.1,Jon S. Baird,Jon S. Baird,James McAvoy,United Kingdom,Steel Mill Pictures
105653,escape plan,Action|Mystery|Thriller,R,Action,2013,6.7,Mikael Håfström,Miles Chapman,Sylvester Stallone,United States,Summit Entertainment
105844,12 years a slave,Drama,R,Biography,2013,8.1,Steve McQueen,John Ridley,Chiwetel Ejiofor,United States,New Regency Productions
105954,all is lost,Action|Adventure|Drama,PG-13,Action,2013,6.9,J.C. Chandor,J.C. Chandor,Robert Redford,United States,Roadside Attractions
106002,ender's game,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,6.6,Gavin Hood,Gavin Hood,Harrison Ford,United States,Summit Entertainment
106072,thor: the dark world,Action|Adventure|Fantasy|IMAX,PG-13,Action,2013,6.8,Alan Taylor,Christopher L. Yost,Chris Hemsworth,United States,Marvel Studios
106100,dallas buyers club,Drama,R,Biography,2013,8.0,Jean-Marc Vallée,Craig Borten,Matthew McConaughey,United States,Truth Entertainment (II)
106330,last vegas,Comedy|Drama|Romance,PG-13,Comedy,2013,6.6,Jon Turteltaub,Dan Fogelman,Robert De Niro,United States,CBS Films
106438,philomena,Comedy|Drama,PG-13,Biography,2013,7.6,Stephen Frears,Steve Coogan,Judi Dench,United Kingdom,The Weinstein Company
106487,the hunger games: catching fire,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2013,7.5,Francis Lawrence,Simon Beaufoy,Jennifer Lawrence,United States,Color Force
106491,47 ronin,Action|Adventure|Fantasy,PG-13,Action,2013,6.3,Carl Rinsch,Chris Morgan,Keanu Reeves,United States,Bluegrass Films
106540,delivery man,Comedy,PG-13,Comedy,2013,6.4,Ken Scott,Ken Scott,Vince Vaughn,United States,Dreamworks Pictures
106542,charlie countryman,Action|Comedy|Romance,R,Action,2013,6.4,Fredrik Bond,Matt Drake,Shia LaBeouf,United States,Media Pro Pictures
106766,inside llewyn davis,Drama,R,Comedy,2013,7.5,Ethan Coen,Joel Coen,Oscar Isaac,United States,CBS Films
106785,homefront,Action|Crime|Thriller,R,Action,2013,6.5,Gary Fleder,Sylvester Stallone,Jason Statham,United States,Open Road Films (II)
106916,american hustle,Crime|Drama,R,Crime,2013,7.2,David O. Russell,Eric Warren Singer,Christian Bale,United States,Columbia Pictures
106920,her,Drama|Romance|Sci-Fi,R,Drama,2013,8.0,Spike Jonze,Spike Jonze,Joaquin Phoenix,United States,Annapurna Pictures
107069,lone survivor,Action|Drama|Thriller|War,R,Action,2013,7.5,Peter Berg,Peter Berg,Mark Wahlberg,United States,Film 44
107141,saving mr. banks,Comedy|Drama,PG-13,Biography,2013,7.5,John Lee Hancock,Kelly Marcel,Emma Thompson,United States,Walt Disney Pictures
107314,oldboy,Action|Drama|Mystery,R,Action,2003,8.4,Park Chan-Wook,Garon Tsuchiya,Choi Min-sik,South Korea,Show East
107314,oldboy,Action|Drama|Mystery,R,Action,2013,5.7,Spike Lee,Garon Tsuchiya,Josh Brolin,United States,Good Universe
107348,anchorman 2: the legend continues,Comedy,PG-13,Comedy,2013,6.3,Adam McKay,Will Ferrell,Will Ferrell,United States,Paramount Pictures
107406,snowpiercer,Action|Drama|Sci-Fi,R,Action,2013,7.1,Bong Joon Ho,Jacques Lob,Chris Evans,South Korea,SnowPiercer
107702,grudge match,Comedy,PG-13,Comedy,2013,6.4,Peter Segal,Tim Kelleher,Robert De Niro,United States,Callahan Filmworks
107771,only lovers left alive,Drama|Horror|Romance,R,Comedy,2013,7.3,Jim Jarmusch,Jim Jarmusch,Tilda Swinton,United Kingdom,Recorded Picture Company (RPC)
108156,ride along,Action|Comedy,PG-13,Action,2014,6.2,Tim Story,Greg Coolidge,Ice Cube,United States,Universal Pictures
108188,jack ryan: shadow recruit,Action|Drama|Thriller|IMAX,PG-13,Action,2014,6.2,Kenneth Branagh,Adam Cozad,Chris Pine,United States,Paramount Pictures
108190,divergent,Adventure|Romance|Sci-Fi|IMAX,PG-13,Action,2014,6.6,Neil Burger,Evan Daugherty,Shailene Woodley,United States,Summit Entertainment
108689,"i, frankenstein",Action|Fantasy|Sci-Fi|IMAX,PG-13,Action,2014,5.1,Stuart Beattie,Stuart Beattie,Aaron Eckhart,United States,Hopscotch Features
108729,enemy,Mystery|Thriller,R,Drama,2013,6.9,Denis Villeneuve,José Saramago,Jake Gyllenhaal,Canada,Pathé
108795,wonder woman,Action|Adventure|Animation|Fantasy,PG-13,Action,2017,7.4,Patty Jenkins,Allan Heinberg,Gal Gadot,United States,Warner Bros.
143355,wonder woman,Action|Adventure|Fantasy,PG-13,Action,2017,7.4,Patty Jenkins,Allan Heinberg,Gal Gadot,United States,Warner Bros.
108932,the lego movie,Action|Adventure|Animation|Children|Comedy|Fantasy,PG,Animation,2014,7.7,Christopher Miller,Phil Lord,Chris Pratt,United States,Warner Bros.
109042,knights of badassdom,Adventure|Comedy|Fantasy,R,Action,2013,5.6,Joe Lynch,Kevin Dreyfuss,Ryan Kwanten,United States,Bayview Films
109191,winter's tale,Drama|Fantasy|Mystery,PG-13,Drama,2014,6.2,Akiva Goldsman,Akiva Goldsman,Colin Farrell,United States,Village Roadshow Pictures
109372,about last night,Comedy|Romance,R,Comedy,1986,6.2,Edward Zwick,David Mamet,Rob Lowe,United States,TriStar Pictures
109483,that awkward moment,Comedy|Romance,R,Comedy,2014,6.1,Tom Gormican,Tom Gormican,Zac Efron,United States,Treehouse Pictures
109487,interstellar,Sci-Fi|IMAX,PG-13,Adventure,2014,8.6,Christopher Nolan,Jonathan Nolan,Matthew McConaughey,United States,Paramount Pictures
109569,3 days to kill,Action|Crime|Drama,PG-13,Action,2014,6.2,McG,Adi Hasak,Kevin Costner,United States,Relativity Media
109578,non-stop,Action|Mystery|Thriller,PG-13,Action,2014,6.9,Jaume Collet-Serra,John W. Richardson,Liam Neeson,United Kingdom,StudioCanal
109673,300: rise of an empire,Action|Drama|War|IMAX,R,Action,2014,6.2,Noam Murro,Zack Snyder,Sullivan Stapleton,United States,Warner Bros.
109846,mr. peabody & sherman,Adventure|Animation|Comedy,PG,Animation,2014,6.8,Rob Minkoff,Jay Ward,Ty Burrell,United States,Bullwinkle Studios
109848,under the skin,Horror|Sci-Fi|Thriller,R,Drama,2013,6.3,Jonathan Glazer,Walter Campbell,Scarlett Johansson,United Kingdom,Film4
109850,need for speed,Action|Crime|Drama|IMAX,PG-13,Action,2014,6.4,Scott Waugh,George Gatins,Aaron Paul,United States,Dreamworks Pictures
109853,barefoot,Comedy|Drama|Romance,PG-13,Comedy,2014,6.6,Andrew Fleming,Stephen Zotnowski,Evan Rachel Wood,United States,WhiteFlame Productions
109864,veronica mars,Comedy|Crime|Drama,PG-13,Crime,2014,6.8,Rob Thomas,Rob Thomas,Kristen Bell,United States,Warner Bros. Digital Distribution
109895,bad words,Comedy,R,Comedy,2013,6.6,Jason Bateman,Andrew Dodge,Jason Bateman,United States,Aggregate Films
110102,captain america: the winter soldier,Action|Adventure|Sci-Fi|IMAX,PG-13,Action,2014,7.7,Anthony Russo,Christopher Markus,Chris Evans,United States,Marvel Entertainment
110127,noah,Adventure|Drama|IMAX,PG-13,Action,2014,5.7,Darren Aronofsky,Darren Aronofsky,Russell Crowe,United States,Paramount Pictures
110297,muppets most wanted,Adventure|Comedy|Crime,PG,Adventure,2014,6.4,James Bobin,James Bobin,Ricky Gervais,United States,Walt Disney Pictures
110553,the amazing spider-man 2,Action|Sci-Fi|IMAX,PG-13,Action,2014,6.6,Marc Webb,Alex Kurtzman,Andrew Garfield,United States,Marvel Enterprises
110586,calvary,Comedy|Drama,R,Drama,2014,7.4,John Michael McDonagh,John Michael McDonagh,Brendan Gleeson,Ireland,Fox Searchlight Pictures
110591,oculus,Horror,R,Horror,2013,6.5,Mike Flanagan,Mike Flanagan,Karen Gillan,United States,Intrepid Pictures
110603,god's not dead,Drama,PG,Drama,2014,4.7,Harold Cronk,Hunter Dennis,Shane Harper,United States,Pure Flix Productions
110655,rio 2,Adventure|Animation|Children|Comedy,G,Animation,2014,6.3,Carlos Saldanha,Don Rhymer,Jesse Eisenberg,United States,Twentieth Century Fox Animation
110730,transcendence,Drama|Sci-Fi|IMAX,PG-13,Action,2014,6.2,Wally Pfister,Jack Paglen,Johnny Depp,United Kingdom,Alcon Entertainment
